attr.name,attr.storageclass,attr.max,attr.maxvalue,attr.min,attr.minvalue,attr.schema,attr.bkqdefault,attr.accessclass,attr.default,attr.qadefault,attr.maxinstances,attr.actionclass,attr.o6default,attr.type,attr.validator,attr.mmwdefault,attr.descrip,attr.obj_id,attr.version_id,attr.ext_info,attr.ext_mark,trpath.name,trpath.access,trpath.datatype,trpath.minval,trpath.maxval,trpath.maxinstances,trpath.notify,trpath.forcedinform,trpath.defaultvalue,trpath.mibgroup,trpath.mibdn,trpath.mibattrid,trpath.defaultsupport,trpath.ctsupport,trpath.version_id,trpath.ext_info,obj.name,obj.parent,obj.mininstances,obj.maxinstances,obj.version_id
IU_CORE_NET_ADDRESS,NON_VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
LTE_MAX_PM_FILES,NON_VOLATILE,15,,0,,,,READ_WRITE,5,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
ENB_IP_ADDR_IPV4,VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,SLOT,FAP,0,9,49
ENB_IP_ADDR_IPV4,VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
ENB_IP_ADDR_IPV6,VOLATILE,65535,,0,,,,READ_WRITE,0:0:0:0:0:0:0:0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
ENB_BR0_IP_ADDRESS,VOLATILE,65535,,0,,,,READ_ONLY,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
UDP_CONN_REQ_ADDR,NON_VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,Device.ManagementServer.UDPConnectionRequestAddress,READ_ONLY,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_UDP_CONN_REQ_ADDR,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_ENABLE,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,Device.ManagementServer.STUNEnable,READ_WRITE,BOOLEAN,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_ENABLE,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_SERVER_ADDRESS,NON_VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,Device.ManagementServer.STUNServerAddress,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_SERVER_ADDRESS,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_SERVER_PORT,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,3478,,,,,U32,,,,,,{},,Device.ManagementServer.STUNServerPort,READ_WRITE,U_INT,0,65535,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_SERVER_PORT,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_LOCAL_PORT,NON_VOLATILE,65535,,0,,,,READ_WRITE,3478,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
STUN_USERNAME,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.STUNUsername,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_USERNAME,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_PASSWORD,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.STUNPassword,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_PASSWORD,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_MIN_KEEPALIVE_PERIOD,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,30,,,,,U32,,,,,,{},,Device.ManagementServer.STUNMinimumKeepAlivePeriod,READ_WRITE,U_INT,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_MIN_KEEPALIVE_PERIOD,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
STUN_MAX_KEEPALIVE_PERIOD,NON_VOLATILE,2147483647,,-2147483648,,,,READ_WRITE,120,,,,,S32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
LDAP_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,Device.Ldap.Enable,READ_WRITE,BOOLEAN,,,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_LDAP_ENABLE,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
LDAP_URL,NON_VOLATILE,256,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.Ldap.URL,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LDAP_URL,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
LDAP_LAST_URL,VOLATILE,256,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
LDAP_PORT,NON_VOLATILE,65535,,0,,,,READ_WRITE,389,,,,,U32,,,,,,{},,Device.Ldap.Port,READ_WRITE,U_INT,,65535,,NO_NOTIFICATION,false,389,GROUP_ID_INVALID,FAP.0,PARAM_ID_LDAP_PORT,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
LDAP_BASEDN,NON_VOLATILE,256,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.Ldap.BaseDn,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_LDAP_BASEDN,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
LTE_ENB_DBG_PROBSWITCH,NON_VOLATILE,7,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
LTE_ENB_DBG_PROBMASK,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
NAT_DETECTED,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,Device.ManagementServer.NATDetected,READ_ONLY,BOOLEAN,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_NAT_DETECTED,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
IKE_SEND_INTERMEDIATE_CERTS,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IKE_SA_LIFETIME,NON_VOLATILE,86400,,0,,,,READ_WRITE,10800,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IKE_DPD_TRIES,NON_VOLATILE,128,,0,,,,READ_WRITE,5,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_NAT_T_PORT,NON_VOLATILE,65535,,0,,,,READ_WRITE,4500,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_ENCRYPTION_3DES_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_ENCRYPTION_AES_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_ENCRYPTION_AES128_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_ENCRYPTION_NULL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IPSEC_SA_LIFETIME,NON_VOLATILE,86400,,0,,,,READ_WRITE,3600,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
IUH_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IU_SCTP_LOCAL_PORT,NON_VOLATILE,65535,,1024,,,,READ_WRITE,2905,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IU_SCTP_REMOTE_PORT,NON_VOLATILE,65535,,1024,,,,READ_WRITE,2905,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IU_CORE_NET_CS_POINT_CODE,NON_VOLATILE,16383,,1,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IU_CORE_NET_PS_POINT_CODE,NON_VOLATILE,16383,,1,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IU_STATIC_CN_IP_ADDRESS,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
STATIC_IP_CONFIG_NET_MASK,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
STATIC_IP_CONFIG_GATEWAY,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
STATIC_IP_CONFIG_IP_ADDRESS,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,49
SERVING_SECGW,NON_VOLATILE,3,,1,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
MANAGEMENT_SERVER,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,InternetGatewayDevice.ManagementServer.URL,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_SERVER,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
MANAGEMENT_SERVER,NON_VOLATILE,65535,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.URL,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_SERVER,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
FIRST_SSL_MANAGEMENT_SERVER_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
MANAGEMENT_SERVER_IN_USE,NON_VOLATILE,65535,,0,,,,READ_ONLY,0.0.0.0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
MANAGEMENT_USERNAME,NON_VOLATILE,65535,,0,,,,READ_WRITE,cpe,,,,,STRING,,,,,,{},,InternetGatewayDevice.ManagementServer.Username,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_USERNAME,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
MANAGEMENT_USERNAME,NON_VOLATILE,65535,,0,,,,READ_WRITE,cpe,,,,,STRING,,,,,,{},,Device.ManagementServer.Username,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_USERNAME,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
MANAGEMENT_PASSWORD,NON_VOLATILE,65535,,0,,,,READ_WRITE,cpe,,,,,STRING,,,,,,{},,InternetGatewayDevice.ManagementServer.Password,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_PASSWORD,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
MANAGEMENT_PASSWORD,NON_VOLATILE,65535,,0,,,,READ_WRITE,cpe,,,,,STRING,,,,,,{},,Device.ManagementServer.Password,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_PASSWORD,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
HMS_BOOTSTRAP_COMPLETED,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
IP_FIREWALL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SERVING_FGW_OAM_INNER_IP_ADDRESS,VOLATILE,65535,,0,,,,READ_WRITE,0.0.0.0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_ACTION_RECONNECT,NON_VOLATILE,2,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SCTP_LOCAL_PORT_1ST,NON_VOLATILE,65535,,0,,,,READ_WRITE,2905,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SCTP_LOCAL_PORT_2ND,NON_VOLATILE,65535,,0,,,,READ_WRITE,2906,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SCTP_REMOTE_PORT_1ST,NON_VOLATILE,65535,,0,,,,READ_WRITE,2905,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SCTP_REMOTE_PORT_2ND,NON_VOLATILE,65535,,0,,,,READ_WRITE,2906,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_HTTP_TIMEOUT,NON_VOLATILE,300,,0,,,,READ_WRITE,9,,,,,U32,,,,,,{},,Device.DeviceInfo.httpTimeout,READ_WRITE,U_INT,0,300,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_HTTP_TIMEOUT,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_HTTP_CONNECT_SYN_CNT,NON_VOLATILE,300,,-1,,,,READ_WRITE,3,,,,,S32,,,,,,{},,Device.DeviceInfo.httpSyncCnt,READ_WRITE,INT,-1,300,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_HTTP_CONNECT_SYN_CNT,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_HTTP_POST_RETRY_TIME,NON_VOLATILE,300,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,Device.DeviceInfo.httpPostRetryTime,READ_WRITE,INT,-1,300,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_HTTP_POST_RETRY_TIME,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
RPC_REBOOT_OFF_COUNT,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_REBOOT_ON_COUNT,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_REBOOT_COMMAND_KEY,NON_VOLATILE,255,,0,,,,READ_WRITE,0,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_DOWNLOAD_TYPE,NON_VOLATILE,256,,0,,,,READ_ONLY,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_SW_LOAD_DOWNLOAD,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_SW_LOAD_DOWNLOAD_COMMAND_KEY,NON_VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_SW_LOAD_DOWNLOAD_START_TIME,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
RPC_SW_LOAD_DOWNLOAD_COMPLETE_TIME,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SAVE_MIB_CFG_OR_NOT,VOLATILE,1,,0,,,,READ_ONLY,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_HMS_PARAMETER_KEY,VOLATILE,255,,0,,,,READ_ONLY,,,,,,STRING,,,,,,{},,Device.ManagementServer.ParameterKey,READ_ONLY,STRING,0,32,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_HMS_PARAMETER_KEY,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_CONNECTION_REQUEST_URL,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.ConnectionRequestURL,READ_ONLY,STRING,0,256,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_URL,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_CONNECTION_REQUEST_USERNAME,NON_VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.ConnectionRequestUsername,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_USERNAME,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_CONNECTION_REQUEST_PASSWORD,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.ManagementServer.ConnectionRequestPassword,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_PASSWORD,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_CONFIG_PLAN_MD5_CHECKSUM,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_SW_VERSION_STRING,VOLATILE,255,,0,,,,READ_ONLY,,,,,,STRING,,,,,,{},,Device.DeviceInfo.SoftwareVersion,READ_ONLY,STRING,0,64,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_SW_VERSION_STRING,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_IPSEC_MODE,NON_VOLATILE,2,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,Device.ManagementServer.IpsecMode,READ_WRITE,U_INT,0,2,,NO_NOTIFICATION,false,0,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_IPSEC_MODE,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_PROVISIONING_CODE,VOLATILE,64,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,Device.DeviceInfo.ProvisioningCode,READ_WRITE,STRING,0,64,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_PROVISIONING_CODE,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_ROOT_DATA_MODEL,VOLATILE,32,,0,,,,READ_ONLY,2.8,,,,,STRING,,,,,,{},,Device.RootDataModelVersion,READ_ONLY,STRING,0,32,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ROOT_DATA_MODEL,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
TR069_ALIAS_BASED_ADDRESSING,VOLATILE,1,,0,,,,READ_ONLY,0,,,,,U32,,,,,,{},,Device.ManagementServer.AliasBasedAddressing,READ_ONLY,BOOLEAN,,,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ALIAS_BASED_ADDRESSING,,,46,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,49
DEVICESUMMARY,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
SPECVERSION,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
PROVISIONINGCODE,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_ALARM_STATUS,VOLATILE,5,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,Device.Services.FAPService.1.FAPControl.X_RADISYS_COM_AlarmStatus,READ_ONLY,STRING,5,8,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ALARM_STATUS,,,44,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'OnReboot', 'isList': 'false'}",FAP,,,,49
TR069_ALARM_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_SPV_IN_PROGRESS,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
TR069_RECONNECT_SECGW_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
QOS_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
REQUIRE_FREQ_SYNC,VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,49
FAP_ALARM_ID,VOLATILE,111900,,0,,,,READ_WRITE,0,,,,,U32,,,,,,{},,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,TR196_SUPPORTED_ALARM,FAP,0,600,49
ALARM_EVENT_TYPE,VOLATILE,64,,0,,,,READ_ONLY,,,,,,STRING,,,,,,{},,Device.FaultMgmt.SupportedAlarm.{i}.EventType,READ_ONLY,STRING,0,64,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.TR196_SUPPORTED_ALARM.{145},PARAM_ID_ALARM_EVENT_TYPE,,,45,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",TR196_SUPPORTED_ALARM,FAP,0,600,49
ALARM_EVENT_TYPE,VOLATILE,64,,0,,,,READ_ONLY,,,,,,STRING,,,,,,{},,Device.FaultMgmt.SupportedAlarm.{i}.EventType,READ_ONLY,STRING,0,64,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.TR196_SUPPORTED_ALARM.{145},PARAM_ID_ALARM_EVENT_TYPE,,,45,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",TR196_CURRENT_ALARM,FAP,0,50,49
