attr.name,attr.storageclass,attr.max,attr.maxvalue,attr.min,attr.minvalue,attr.schema,attr.bkqdefault,attr.accessclass,attr.default,attr.qadefault,attr.maxinstances,attr.actionclass,attr.o6default,attr.type,attr.validator,attr.mmwdefault,attr.descrip,attr.obj_id,attr.version_id,attr.ext_info,attr.ext_mark,trpath.name,trpath.access,trpath.datatype,trpath.minval,trpath.maxval,trpath.maxinstances,trpath.notify,trpath.forcedinform,trpath.defaultvalue,trpath.mibgroup,trpath.mibdn,trpath.mibattrid,trpath.defaultsupport,trpath.ctsupport,trpath.version_id,trpath.ext_info,obj.name,obj.parent,obj.mininstances,obj.maxinstances,obj.version_id
IU_CORE_NET_ADDRESS,NON_VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,Fqdn,,Iu Core Network IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_MAX_PM_FILES,NON_VOLATILE,96,,0,,,,READ_WRITE,5,,,,,U32,,,LTE_MAX_PM_FILES,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
ENB_IP_ADDR_IPV4,VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,Femto-Gateway-Facing interface local IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,SLOT,FAP,,4,19
ENB_IP_ADDR_IPV4,VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,Femto-Gateway-Facing interface local IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
ENB_IP_ADDR_IPV6,VOLATILE,,,,,,,READ_WRITE,0:0:0:0:0:0:0:0,,,,,STRING,IpAddress,,ENB IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
ENB_BR0_IP_ADDRESS,VOLATILE,,,,,,,READ_ONLY,,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
UDP_CONN_REQ_ADDR,NON_VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,Serving Public IP Address In Stun,,,{},{},Device.ManagementServer.UDPConnectionRequestAddress,READ_ONLY,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_UDP_CONN_REQ_ADDR,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_ENABLE,NON_VOLATILE,,,,,,,READ_WRITE,0,,,,,U32,,,STun Enable,,,{},{},Device.ManagementServer.STUNEnable,READ_WRITE,BOOLEAN,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_ENABLE,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_SERVER_ADDRESS,NON_VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,Serving Stun Server IP Address,,,{},{},Device.ManagementServer.STUNServerAddress,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_SERVER_ADDRESS,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_SERVER_PORT,NON_VOLATILE,,,,,,,READ_WRITE,3478,,,,,U32,,,Serving Stun Server Port Number,,,{},{},Device.ManagementServer.STUNServerPort,READ_WRITE,U_INT,0,65535,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_SERVER_PORT,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_LOCAL_PORT,NON_VOLATILE,65535,,0,,,,READ_WRITE,3478,,,,,U32,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
STUN_USERNAME,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,,,Stun User Name,,,{},{},Device.ManagementServer.STUNUsername,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_USERNAME,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_PASSWORD,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,,,Stun Password,,,{},{},Device.ManagementServer.STUNPassword,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_PASSWORD,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_MIN_KEEPALIVE_PERIOD,NON_VOLATILE,,,,,,,READ_WRITE,30,,,,,U32,,,Stun KeepAlive Period,,,{},{},Device.ManagementServer.STUNMinimumKeepAlivePeriod,READ_WRITE,U_INT,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_STUN_MIN_KEEPALIVE_PERIOD,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
STUN_MAX_KEEPALIVE_PERIOD,NON_VOLATILE,,,,,,,READ_WRITE,120,,,,,S32,,,Stun KeepAlive Period,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_ENB_DBG_PROBSWITCH,NON_VOLATILE,7,,0,,,,READ_WRITE,0,,,,,U32,,,This parameter is used to set FTRACE function,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
LTE_ENB_DBG_PROBMASK,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,This parameter is used to set FTRACE mask to choose which function is going to collect FTRACE log,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
NAT_DETECTED,NON_VOLATILE,,,,,,,READ_WRITE,0,,,,,U32,,,Indicates The Detection Of NAT,,,{},{},Device.ManagementServer.NATDetected,READ_ONLY,BOOLEAN,,,,NO_NOTIFICATION,false,FAP,GROUP_ID_INVALID,FAP.0,PARAM_ID_NAT_DETECTED,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
IKE_SEND_INTERMEDIATE_CERTS,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Configure IKE for sending of intermediate certificates. This behaviour is only honoured by Interpeak solutions. Other solutions ignore this attribute as they send certificates based upon the CA values received in IKEv2 CERTREQ.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IKE_SA_LIFETIME,NON_VOLATILE,86400,,0,,,,READ_WRITE,10800,,,,,U32,,,The number of seconds for which the encryption keys of the connection should last before being re-negotiated.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IKE_DPD_TRIES,NON_VOLATILE,128,,0,,,,READ_WRITE,5,,,,,U32,,,The number of Dead Peer Detection period time intervals to try.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_NAT_T_PORT,NON_VOLATILE,65535,,0,,,,READ_WRITE,4500,,,,,U32,,,"UDP port on which to perform NAT-T, 0 to disable. This behaviour is only honoured by Interpeak solutions. Other solutions ignore this attribute.",,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_ENCRYPTION_3DES_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Permit the use of 3DES for IPsec encryption.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_ENCRYPTION_AES_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Permit the use of AES for IPsec encryption.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_ENCRYPTION_AES128_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Permit the use of AES-128 for IPsec encryption; if no encryption algorithms are enabled for IPsec then the use of this algorithm will be forced.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_ENCRYPTION_NULL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Permit the use of null encryption for IPsec encryption,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IPSEC_SA_LIFETIME,NON_VOLATILE,86400,,0,,,,READ_WRITE,3600,,,,,U32,,,The number of seconds for which a particular instance of a connection should last. This value includes control of the lifetime of the encryption keys for the connection.,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
IUH_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,"Core network transport: 0-Iu, 1-Iuh",,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IU_SCTP_LOCAL_PORT,NON_VOLATILE,65535,,1024,,,,READ_WRITE,2905,,,,,U32,,,Iu SCTP Local Port,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IU_SCTP_REMOTE_PORT,NON_VOLATILE,65535,,1024,,,,READ_WRITE,2905,,,,,U32,,,Iu SCTP Remote Port,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IU_CORE_NET_CS_POINT_CODE,NON_VOLATILE,16383,,1,,,,READ_WRITE,1,,,,,U32,,,Iu Core Network CS Point Code,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IU_CORE_NET_PS_POINT_CODE,NON_VOLATILE,16383,,1,,,,READ_WRITE,1,,,,,U32,,,Iu Core Network PS Point Code,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IU_STATIC_CN_IP_ADDRESS,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Iu Static Core Network IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
STATIC_IP_CONFIG_NET_MASK,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,IpAddress,,Static IP configuration Net Mask,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
STATIC_IP_CONFIG_GATEWAY,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,IpAddress,,Static IP configuration Gateway,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
STATIC_IP_CONFIG_IP_ADDRESS,NON_VOLATILE,,,,,,,READ_WRITE,,,,,,STRING,IpAddress,,Static IP configuration IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,COMMISSIONING,FAP,1,1,19
SERVING_SECGW,NON_VOLATILE,3,,1,,,,READ_WRITE,1,,,,,U32,,,Serving SecGw,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
MANAGEMENT_SERVER,NON_VOLATILE,,,,,,,READ_WRITE,https://baiomc.cloudapp.net:8443/smallcell/AcsService,,,,,STRING,Url,,Url of the HNB Management Server (HMS),,,{},{},InternetGatewayDevice.ManagementServer.URL,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_SERVER,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
MANAGEMENT_SERVER,NON_VOLATILE,,,,,,,READ_WRITE,https://baiomc.cloudapp.net:8443/smallcell/AcsService,,,,,STRING,Url,,Url of the HNB Management Server (HMS),,,{},{},Device.ManagementServer.URL,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_SERVER,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
FIRST_SSL_MANAGEMENT_SERVER_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,default use ssl cloudomc,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
MANAGEMENT_SERVER_IN_USE,NON_VOLATILE,,,,,,,READ_ONLY,0.0.0.0,,,,,STRING,Url,,Url of the HNB Management Server (HMS),,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
MANAGEMENT_USERNAME,NON_VOLATILE,,,,,,,READ_WRITE,cpe,,,,,STRING,,,Username of the HNB Management Server (HMS),,,{},{},InternetGatewayDevice.ManagementServer.Username,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_USERNAME,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
MANAGEMENT_USERNAME,NON_VOLATILE,,,,,,,READ_WRITE,cpe,,,,,STRING,,,Username of the HNB Management Server (HMS),,,{},{},Device.ManagementServer.Username,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_USERNAME,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
MANAGEMENT_PASSWORD,NON_VOLATILE,,,,,,,READ_WRITE,cpe,,,,,STRING,,,Password of the HNB Management Server (HMS),,,{},{},InternetGatewayDevice.ManagementServer.Password,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_PASSWORD,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
MANAGEMENT_PASSWORD,NON_VOLATILE,,,,,,,READ_WRITE,cpe,,,,,STRING,,,Password of the HNB Management Server (HMS),,,{},{},Device.ManagementServer.Password,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_MANAGEMENT_PASSWORD,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
HMS_BOOTSTRAP_COMPLETED,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,HNB Management Server URL,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
IP_FIREWALL_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Enable (1) IP Firewall,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SERVING_FGW_OAM_INNER_IP_ADDRESS,VOLATILE,,,,,,,READ_WRITE,0.0.0.0,,,,,STRING,IpAddress,,Serving FGW OAM Inner IP Address,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_ACTION_RECONNECT,NON_VOLATILE,2,,0,,,,READ_WRITE,0,,,,,U32,,,tr069 Action Reconnect,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SCTP_LOCAL_PORT_1ST,NON_VOLATILE,65535,,0,,,,READ_WRITE,2905,,,,,U32,,,SCTP local port number used for odd FAP inner ip addresses,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SCTP_LOCAL_PORT_2ND,NON_VOLATILE,65535,,0,,,,READ_WRITE,2906,,,,,U32,,,SCTP local port number used for even FAP inner ip addresses,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SCTP_REMOTE_PORT_1ST,NON_VOLATILE,65535,,0,,,,READ_WRITE,2905,,,,,U32,,,SCTP remote port number used for odd FAP inner ip addresses,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SCTP_REMOTE_PORT_2ND,NON_VOLATILE,65535,,0,,,,READ_WRITE,2906,,,,,U32,,,SCTP remote port number used for even FAP inner ip addresses,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_REBOOT_OFF_COUNT,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,RPC Reboot Off Count,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_REBOOT_ON_COUNT,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,RPC Reboot On Count,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_REBOOT_COMMAND_KEY,NON_VOLATILE,255,,0,,,,READ_WRITE,0,,,,,STRING,,,RPC Reboot Command Key,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_DOWNLOAD_TYPE,NON_VOLATILE,256,,0,,,,READ_ONLY,0,,,,,U32,,,Download file Type. 0:NULL 1:IMAGE 2:UBOOT 3:PATCH 4:CONFIG | zylon 2017.08.30,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_SW_LOAD_DOWNLOAD,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,RPC Software Load Download,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_SW_LOAD_DOWNLOAD_COMMAND_KEY,NON_VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,RPC Software Load Download Command Key,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_SW_LOAD_DOWNLOAD_START_TIME,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,RPC Software Load Download Start Time,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
RPC_SW_LOAD_DOWNLOAD_COMPLETE_TIME,NON_VOLATILE,4294967295,,0,,,,READ_WRITE,0,,,,,U32,,,RPC Software Load Download Complete Time,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SAVE_MIB_CFG_OR_NOT,VOLATILE,1,,0,,,,READ_ONLY,1,,,,,U32,,,Whether to save cfg. 0:No 1:Yes | CHT 2020.09.29,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_HMS_PARAMETER_KEY,VOLATILE,255,,0,,,,READ_ONLY,,,,,,STRING,,,TR069 HMS state key-value. Meaningless to the HNB.,,,{},{},Device.ManagementServer.ParameterKey,READ_ONLY,STRING,0,32,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_HMS_PARAMETER_KEY,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_CONNECTION_REQUEST_URL,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,tr069 Connection Request Url,,,{},{},Device.ManagementServer.ConnectionRequestURL,READ_ONLY,STRING,0,256,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_URL,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_CONNECTION_REQUEST_USERNAME,NON_VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,tr069 Connection Request Username,,,{},{},Device.ManagementServer.ConnectionRequestUsername,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_USERNAME,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_CONNECTION_REQUEST_PASSWORD,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,tr069 Connection Request Password,,,{},{},Device.ManagementServer.ConnectionRequestPassword,READ_WRITE,STRING,0,256,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_CONNECTION_REQUEST_PASSWORD,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_CONFIG_PLAN_MD5_CHECKSUM,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_SW_VERSION_STRING,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,tr069 Software Version,,,,{},Device.DeviceInfo.GSM.BTS.{i}.SoftwareVersion,READ_ONLY,STRING,0,64,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.GSM_BTS.{255},PARAM_ID_TR069_SW_VERSION_STRING,,,6,"{'BSCSupport': 'false', 'BTSSupport': 'false', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_SW_VERSION_STRING,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,tr069 Software Version,,,,{},Device.DeviceInfo.SoftwareVersion,READ_ONLY,STRING,0,64,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_SW_VERSION_STRING,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_IPSEC_MODE,NON_VOLATILE,2,,0,,,,READ_WRITE,0,,,,,U32,,,"Which ipsec is bound to TR069, 0-close, 1-ipsec1, 2-ipsec2",,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_PROVISIONING_CODE,VOLATILE,64,,0,,,,READ_WRITE,,,,,,STRING,,,"Identifier of the primary service provider and other provisioning information, which MAY be used by the ACS to  determine service provider-specific customization and provisioning parameters.",,,{},{},Device.DeviceInfo.ProvisioningCode,READ_WRITE,STRING,0,64,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_PROVISIONING_CODE,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_ROOT_DATA_MODEL,VOLATILE,32,,0,,,,READ_ONLY,2.8,,,,,STRING,,,"Root data model version, e.g. ''2.4''.  For a vendor-defined root data model, this is the standard Broadband Forum model on which the vendor-defined model is based.",,,{},{},Device.RootDataModelVersion,READ_ONLY,STRING,0,32,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ROOT_DATA_MODEL,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
TR069_ALIAS_BASED_ADDRESSING,VOLATILE,1,,0,,,,READ_ONLY,0,,,,,U32,,,"Indicates whether or not the Alias-Based Addressing Mechanism is supported.
            A {{true}} value indicates that the CPE supports the Alias-Based Addressing Mechanism, as defined in {{bibref|TR-069a4|3.6.1}} and described in {{bibref|TR-069a4|Appendix II}}.",,,{},{},Device.ManagementServer.AliasBasedAddressing,READ_ONLY,BOOLEAN,,,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ALIAS_BASED_ADDRESSING,,,8,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",FAP,,,,19
DEVICESUMMARY,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,device summary,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
SPECVERSION,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,device summary,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
PROVISIONINGCODE,VOLATILE,255,,0,,,,READ_WRITE,,,,,,STRING,,,device summary,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_ALARM_STATUS,VOLATILE,5,,0,,,,READ_WRITE,0,,,,,U32,,,tr069 Alarm Status,,,{},{},Device.Services.FAPService.1.FAPControl.X_RADISYS_COM_AlarmStatus,READ_ONLY,STRING,5,8,,ACTIVE_NOTIFICATION,true,,GROUP_ID_INVALID,FAP.0,PARAM_ID_TR069_ALARM_STATUS,,,6,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'OnReboot', 'isList': 'false'}",FAP,,,,19
TR069_ALARM_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,tr069 Alarm report enable. zylon add 2018.07.20,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_SPV_IN_PROGRESS,VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,tr069 SPV Status,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
TR069_RECONNECT_SECGW_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,tr069 reconnect SecGW,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
QOS_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Enable/Disable QoS,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
REQUIRE_FREQ_SYNC,VOLATILE,1,,0,,,,READ_WRITE,1,,,,,U32,,,Require frequency synchronisation before transmitting,,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP,,,,19
FAP_ALARM_ID,VOLATILE,111900,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates the unique Alarm identity (from Radisys's' pre-defined list),,,{},{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,TR196_SUPPORTED_ALARM,FAP,,146,19
ALARM_EVENT_TYPE,VOLATILE,5,,0,,,,READ_ONLY,,,,,,U32,,,"Enumeration {0 communicationFailure, 1 qualityOfService, 2 processingFailure, 3 equipmentFailure, 4 environmentFailure}",,,{},{},Device.FaultMgmt.SupportedAlarm.{i}.EventType,READ_ONLY,STRING,0,64,,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.TR196_SUPPORTED_ALARM.{145},PARAM_ID_ALARM_EVENT_TYPE,,,7,"{'BSCSupport': 'true', 'BTSSupport': 'true', 'changeApplies': 'Immediate', 'isList': 'false'}",TR196_SUPPORTED_ALARM,FAP,,146,19
