attr.name,attr.storageclass,attr.max,attr.maxvalue,attr.min,attr.minvalue,attr.schema,attr.bkqdefault,attr.accessclass,attr.default,attr.qadefault,attr.maxinstances,attr.actionclass,attr.o6default,attr.type,attr.validator,attr.mmwdefault,attr.descrip,attr.obj_id,attr.version_id,attr.ext_info,attr.ext_mark,trpath.name,trpath.access,trpath.datatype,trpath.minval,trpath.maxval,trpath.maxinstances,trpath.notify,trpath.forcedinform,trpath.defaultvalue,trpath.mibgroup,trpath.mibdn,trpath.mibattrid,trpath.defaultsupport,trpath.ctsupport,trpath.version_id,trpath.ext_info,obj.name,obj.parent,obj.mininstances,obj.maxinstances,obj.version_id
LTE_RETX_BSR_TIMER,NON_VOLATILE,10240,,320,,,,READ_WRITE,320,,,,,U32,RetxBSRTimer,,Timer for Regular BSR reporting.,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_TTI_BUNDLING,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Enables/disables TTI bundling.,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_CELL_BARRED,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates whether the LTE cell is barred or not,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,REM_SCANNED_LTE_CELL,FAP,,64,19
LTE_CELL_BARRED,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates whether the LTE cell is barred or not,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_CELL_RESERVE_FOR_OPERATOR,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates whether the  is reserved for operator's use or not,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,REM_SCANNED_LTE_CELL,FAP,,64,19
LTE_CELL_RESERVE_FOR_OPERATOR,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates whether the  is reserved for operator's use or not,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_BARRING_FOR_EMERGENCY,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,Indicates whether the LTE cell is barred or not,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QHYST,NON_VOLATILE,24,,0,,,,READ_WRITE,1,,,,,U32,Qhyst,,Hysteresis value applied to serving cell for evaluating cell ranking criteria,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QHYST_SF_MEDIUM,NON_VOLATILE,0,,-6,,,,READ_WRITE,-4,,,,,S32,QHystSF,,Speed-dependent scaling factor for Qhyst in Medium-mobility state(dB),,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QHYST_SF_HIGH,NON_VOLATILE,0,,-6,,,,READ_WRITE,-4,,,,,S32,QHystSF,,Speed-dependent scaling factor for Qhyst in High-mobility state(dB),,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_T_EVALUATION,NON_VOLATILE,240,,30,,,,READ_WRITE,30,,,,,U32,TEvaluation,,Duration for evaluating allowed amount of cell re-selection required to enter mobility states(seconds),,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_THYST_NORMAL,NON_VOLATILE,240,,30,,,,READ_WRITE,30,,,,,U32,TEvaluation,,Duration for evaluating criteria to enter normal mobility state,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_NUM_CELL_CHANGE_MEDIUM,NON_VOLATILE,16,,1,,,,READ_WRITE,5,,,,,U32,,,Defines the number of cell re-selections within TEvaluation to enter Medium-mobility state.,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_NUM_CELL_CHANGE_HIGH,NON_VOLATILE,16,,1,,,,READ_WRITE,10,,,,,U32,,,Defines the number of cell re-selections within TEvaluation to enter High-mobility state.,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QRX_LEVEL_MIN_SIB1,NON_VOLATILE,-22,,-70,,,,READ_WRITE,-60,,,,,S32,,,REQUIRED minimum received RSRP level of a E-UTRA cell for cell selection,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QRX_LEVEL_MIN_SIB3,NON_VOLATILE,-22,,-70,,,,READ_WRITE,-64,,,,,S32,,,REQUIRED minimum received RSRP level for intra-frequency E-UTRA cell re-selection,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_LTE_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,FAP_LTE,FAP,1,1,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_LTE_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,NR_RAN_NEIGH_LIST_LTE_CELL,NR_CELL,,128,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.LTECell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_LTE_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,NR_RAN_NEIGH_LIST_NR_CELL,NR_CELL,,192,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_NR_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,FAP_LTE,FAP,1,1,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_NR_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,NR_RAN_NEIGH_LIST_LTE_CELL,NR_CELL,,128,19
LTE_QRX_LEVEL_MIN_OFFSET,NON_VOLATILE,8,,1,,,,READ_WRITE,1,,,,,U32,U32_0xf,,offset with respect to QrxLevMin,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.NeighborList.NRCell.{i}.QRxLevMinOffsetCell,READ_WRITE,U_INT,1,8,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_RAN_NEIGH_LIST_NR_CELL.{i},PARAM_ID_LTE_QRX_LEVEL_MIN_OFFSET,true,true,10,,NR_RAN_NEIGH_LIST_NR_CELL,NR_CELL,,192,19
LTE_SINTRA_SEARCH,NON_VOLATILE,31,,0,,,,READ_WRITE,31,,,,,U32,,,Threshold for intra-frequency measurements,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_CELL_RESELECTION_PRIORITY,NON_VOLATILE,7,,0,,,,READ_WRITE,7,,,,,U32,,,Absolute priority of the E-UTRAN serving carrier frequency,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PMAX,NON_VOLATILE,33,,-30,,,,READ_WRITE,23,,,,,S32,,,Used to limit the allowed UE uplink transmission power on the serving frequency,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_THRESH_SERVING_LOW,NON_VOLATILE,31,,0,,,,READ_WRITE,31,,,,,U32,,,ThreshServingLow,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_TRESELECTION_EUTRAS_MED,NON_VOLATILE,100,,25,,,,READ_WRITE,25,,,,,U32,TReselectionSF,,Scaling factor for intra-frequency TreselectionEUTRA in Medium-mobility state,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_TRESELECTION_EUTRAS_HIGH,NON_VOLATILE,100,,25,,,,READ_WRITE,25,,,,,U32,TReselectionSF,,Scaling factor for intra-frequency TreselectionEUTRA in High-mobility state,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_FILTER_COEFFICIENT_RSRP,NON_VOLATILE,19,,0,,,,READ_WRITE,4,,,,,U32,FilterCoefficient,,Filtering coefficient used for RSRP measurements,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_FILTER_COEFFICIENT_RSRQ,NON_VOLATILE,19,,0,,,,READ_WRITE,4,,,,,U32,FilterCoefficient,,Filtering coefficient used for RSRQ measurements,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_FILTER_COEFFICIENT,NON_VOLATILE,19,,0,,,,READ_WRITE,4,,,,,U32,FilterCoefficient,,Filtering coefficient used for RSRQ measurements,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_THRESHOLD_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,50,,,,,U32,,,A1ThresholdRSRP,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_THRESHOLD_RSRQ,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A1ThresholdRSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_TIME_TO_TRIGGER,NON_VOLATILE,5120,,0,,,,READ_WRITE,480,,,,,U32,LteTimeToTrigger,,timeToTrigger,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_TRIGGER_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,RSRP,,,,,STRING,TriggerQuantity,,TriggerQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_REPORT_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,Both,,,,,STRING,ReportQuantity,,ReportQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A1_MAX_REPORT_CELLS,NON_VOLATILE,8,,1,,,,READ_WRITE,8,,,,,U32,,,Maximum number of cells that can be included in a measurement report,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,45,,,,,U32,,,A2ThresholdRSRP,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRQ,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A2ThresholdRSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_TIME_TO_TRIGGER,NON_VOLATILE,5120,,0,,,,READ_WRITE,480,,,,,U32,LteTimeToTrigger,,timeToTrigger,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_TRIGGER_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,RSRP,,,,,STRING,TriggerQuantity,,TriggerQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_REPORT_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,Both,,,,,STRING,ReportQuantity,,ReportQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_MAX_REPORT_CELLS,NON_VOLATILE,8,,1,,,,READ_WRITE,8,,,,,U32,,,Maximum number of cells that can be included in a measurement report,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A3_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,1,,,,,U32,,,HYSTERESIS,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A3_TIME_TO_TRIGGER,NON_VOLATILE,5120,,0,,,,READ_WRITE,160,,,,,U32,LteTimeToTrigger,,timeToTrigger,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_TIME_TO_TRIGGER,NON_VOLATILE,5120,,0,,,,READ_WRITE,480,,,,,U32,LteTimeToTrigger,,timeToTrigger,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_TRIGGER_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,RSRP,,,,,STRING,TriggerQuantity,,TriggerQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_REPORT_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,Both,,,,,STRING,ReportQuantity,,ReportQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_MAX_REPORT_CELLS,NON_VOLATILE,8,,1,,,,READ_WRITE,8,,,,,U32,,,Maximum number of cells that can be included in a measurement report,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_TIME_TO_TRIGGER,NON_VOLATILE,5120,,0,,,,READ_WRITE,480,,,,,U32,LteTimeToTrigger,,timeToTrigger,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_TRIGGER_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,RSRP,,,,,STRING,TriggerQuantity,,TriggerQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_REPORT_QUANTITY,NON_VOLATILE,256,,0,,,,READ_WRITE,Both,,,,,STRING,ReportQuantity,,ReportQuantity,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_MAX_REPORT_CELLS,NON_VOLATILE,8,,1,,,,READ_WRITE,8,,,,,U32,,,Maximum number of cells that can be included in a measurement report,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_RSRQ_THRSHLD_VAL,NON_VOLATILE,34,,0,,,,READ_WRITE,0,,,,,U32,,,A2ThresholdRSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_MULTI_A2_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,LTEMultiA2,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRP_IRAT_VOLTE,NON_VOLATILE,97,,0,,,,READ_WRITE,65,,,,,U32,,,A2ThresholdRSRPIRATVOLTE,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRQ_IRAT_VOLTE,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A2ThresholdRSRQIRATVOLTE,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRP_IRAT_DATA,NON_VOLATILE,97,,0,,,,READ_WRITE,65,,,,,U32,,,A2ThresholdRSRPIRATDATA,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRQ_IRAT_DATA,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A2ThresholdRSRQIRATDATA,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRP_BLIND_DIR,NON_VOLATILE,97,,0,,,,READ_WRITE,65,,,,,U32,,,A2ThresholdRSRPBLINDDIR,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A2_THRESHOLD_RSRQ_BLIND_DIR,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A2ThresholdRSRQBLINDDIR,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_INTRA_HO_A3_OFFSET,NON_VOLATILE,30,,-30,,,,READ_WRITE,10,,,,,S32,,,A2ThresholdRSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_INTRA_A5_THRESHOLD_1_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,40,,,,,U32,,,IntraA5Threshold_1_rsrp,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_INTRA_A5_THRESHOLD_2_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,45,,,,,U32,,,IntraA5Threshold_2_rsrp,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_INTER_A5_THRESHOLD_1_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,40,,,,,U32,,,InterA5Threshold_1_rsrp,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_INTER_A5_THRESHOLD_2_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,45,,,,,U32,,,InterA5Threshold_2_rsrp,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_THRESHOLD_1_RSRQ,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A5Threshold1RSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A5_THRESHOLD_2_RSRQ,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,A5Threshold2RSRQ,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,LteA4Enable,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_THRESHOLD_RSRP,NON_VOLATILE,97,,0,,,,READ_WRITE,65,,,,,U32,,,InterA4Threshold_rsrp,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_A4_THRESHOLD_RSRQ,NON_VOLATILE,34,,0,,,,READ_WRITE,32,,,,,U32,,,InterA4Threshold_rsrq,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_TRIG_ENABLE,NON_VOLATILE,2,,0,,,,READ_WRITE,0,,,,,U32,,,LTE_PRB_TRIG_ENABLE,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_USAGE_THRES,NON_VOLATILE,100,,0,,,,READ_WRITE,100,,,,,U32,,,LTE_PRB_USAGE_THRES,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_TRIG_PERIOD,NON_VOLATILE,250,,0,,,,READ_WRITE,200,,,,,U32,,,LTE_PRB_TRIG_PERIOD,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_USAGE_HO_THRES,NON_VOLATILE,100,,0,,,,READ_WRITE,100,,,,,U32,,,LTE_PRB_USAGE_HO_THRES,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_PER_MBPS_UL,NON_VOLATILE,100,,0,,,,READ_WRITE,10,,,,,U32,,,LTE_PRB_PER_MBPS_UL,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PRB_PER_MBPS_DL,NON_VOLATILE,100,,0,,,,READ_WRITE,1,,,,,U32,,,LTE_PRB_PER_MBPS_DL,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_EVENT_B1_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,LTE_B1_ENABLE,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_EVENT_B1_THRSHLD_RSCP,NON_VOLATILE,91,,-5,,,,READ_WRITE,45,,,,,S32,,,LTE_B1_THRSHLD_RSCP,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_EVENT_B1_THRSHLD_ECNO,NON_VOLATILE,49,,0,,,,READ_WRITE,0,,,,,U32,,,LTE_EVENT_B1_THRSHLD_ECNO,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_PERIOD_MEASUREMENT_ENABLE,NON_VOLATILE,1,,0,,,,READ_WRITE,0,,,,,U32,,,If a period measurement is enable,,19,,{},--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,FAP_LTE,FAP,1,1,19
LTE_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.Hysteresis,READ_WRITE,U_INT,0,30,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_A1_MEASURE_CTRL.{i},PARAM_ID_LTE_HYSTERESIS,true,true,10,,FAP_LTE,FAP,1,1,19
LTE_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.Hysteresis,READ_WRITE,U_INT,0,30,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_A1_MEASURE_CTRL.{i},PARAM_ID_LTE_HYSTERESIS,true,true,10,,NR_A1_MEASURE_CTRL,NR_CELL,1,20,19
LTE_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.Hysteresis,READ_WRITE,U_INT,0,30,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_A1_MEASURE_CTRL.{i},PARAM_ID_LTE_HYSTERESIS,true,true,10,,NR_A2_MEASURE_CTRL,NR_CELL,1,20,19
LTE_HYSTERESIS,NON_VOLATILE,30,,0,,,,READ_WRITE,0,,,,,U32,,,HYSTERESIS,,19,,{},Device.Services.FAPService.1.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A1MeasureCtrl.{i}.Hysteresis,READ_WRITE,U_INT,0,30,false,NO_NOTIFICATION,false,,GROUP_ID_INVALID,FAP.0.NR_CELL.{i}.NR_A1_MEASURE_CTRL.{i},PARAM_ID_LTE_HYSTERESIS,true,true,10,,NR_A3_MEASURE_CTRL,NR_CELL,1,20,19
